img,IQR,rank
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/83/mri/mwp1m12.nii,81.78%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/83/mri/mwp1m18.nii,81.78%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/83/mri/mwp1m24.nii,82.31%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/830/mri/mwp1bl.nii,83.87%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/830/mri/mwp1m06.nii,84.06%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/830/mri/mwp1m12.nii,83.54%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/830/mri/mwp1m18.nii,81.31%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/830/mri/mwp1m24.nii,82.94%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/830/mri/mwp1m30.nii,84.19%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/830/mri/mwp1m36.nii,84.19%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/830/mri/mwp1m60.nii,77.41%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/832/mri/mwp1bl.nii,81.14%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/832/mri/mwp1m06.nii,81.20%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/832/mri/mwp1m12.nii,81.20%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/832/mri/mwp1m18.nii,82.17%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/832/mri/mwp1m24.nii,81.23%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/832/mri/mwp1m48.nii,81.47%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/832/mri/mwp1m54.nii,81.47%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1bl.nii,85.22%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1m06.nii,85.04%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1m12.nii,85.04%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1m18.nii,85.13%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1m24.nii,83.96%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1m30.nii,83.96%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1m36.nii,85.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1m42.nii,85.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1m48.nii,84.32%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/834/mri/mwp1m54.nii,84.32%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1bl.nii,85.26%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m06.nii,85.13%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m12.nii,85.46%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m18.nii,85.42%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m24.nii,85.22%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m30.nii,85.22%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m36.nii,85.29%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m42.nii,85.45%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m48.nii,85.45%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m60.nii,85.98%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/835/mri/mwp1m72.nii,86.00%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/836/mri/mwp1bl.nii,85.70%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/836/mri/mwp1m06.nii,85.63%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/836/mri/mwp1m12.nii,84.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/836/mri/mwp1m18.nii,84.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/839/mri/mwp1bl.nii,81.73%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/839/mri/mwp1m06.nii,81.78%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/839/mri/mwp1m12.nii,81.60%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/839/mri/mwp1m18.nii,81.61%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/839/mri/mwp1m24.nii,81.80%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/839/mri/mwp1m30.nii,81.80%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/839/mri/mwp1m36.nii,81.69%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/84/mri/mwp1bl.nii,82.09%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/84/mri/mwp1m06.nii,81.95%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/84/mri/mwp1m12.nii,81.99%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/84/mri/mwp1m18.nii,82.28%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/84/mri/mwp1m24.nii,82.28%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/841/mri/mwp1bl.nii,84.31%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/841/mri/mwp1m06.nii,82.50%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/842/mri/mwp1bl.nii,84.57%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/842/mri/mwp1m06.nii,85.09%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/842/mri/mwp1m12.nii,83.52%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/842/mri/mwp1m48.nii,84.84%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/842/mri/mwp1m54.nii,82.80%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/842/mri/mwp1m60.nii,82.80%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/842/mri/mwp1m72.nii,84.91%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/843/mri/mwp1bl.nii,85.83%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/843/mri/mwp1m06.nii,85.76%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/843/mri/mwp1m12.nii,85.66%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/843/mri/mwp1m24.nii,85.71%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/843/mri/mwp1m30.nii,85.71%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/843/mri/mwp1m36.nii,85.67%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/844/mri/mwp1bl.nii,85.28%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/844/mri/mwp1m06.nii,81.49%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/844/mri/mwp1m12.nii,83.02%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/844/mri/mwp1m24.nii,82.58%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/845/mri/mwp1bl.nii,84.38%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/845/mri/mwp1m06.nii,83.41%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/845/mri/mwp1m12.nii,84.03%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/845/mri/mwp1m24.nii,83.32%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/845/mri/mwp1m30.nii,83.32%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/845/mri/mwp1m36.nii,83.92%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/845/mri/mwp1m48.nii,80.41%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/850/mri/mwp1bl.nii,84.43%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/850/mri/mwp1m06.nii,84.13%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/850/mri/mwp1m12.nii,84.69%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/850/mri/mwp1m18.nii,84.69%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/850/mri/mwp1m24.nii,84.31%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/850/mri/mwp1m30.nii,84.31%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/851/mri/mwp1bl.nii,81.00%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/851/mri/mwp1m06.nii,80.82%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/851/mri/mwp1m12.nii,80.09%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/852/mri/mwp1bl.nii,74.43%,C
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/852/mri/mwp1m06.nii,79.58%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/852/mri/mwp1m12.nii,79.58%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/852/mri/mwp1m18.nii,80.23%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/853/mri/mwp1bl.nii,78.53%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/853/mri/mwp1m06.nii,80.81%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/853/mri/mwp1m12.nii,80.82%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/855/mri/mwp1bl.nii,81.79%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/855/mri/mwp1m06.nii,85.28%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/855/mri/mwp1m12.nii,85.22%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/855/mri/mwp1m18.nii,82.32%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/856/mri/mwp1bl.nii,82.08%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/856/mri/mwp1m06.nii,82.06%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/856/mri/mwp1m12.nii,81.97%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/856/mri/mwp1m18.nii,82.09%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/856/mri/mwp1m24.nii,82.04%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1bl.nii,84.81%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1m06.nii,85.14%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1m12.nii,85.15%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1m18.nii,85.15%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1m24.nii,84.69%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1m30.nii,84.93%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1m36.nii,84.93%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1m42.nii,84.60%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1m48.nii,84.60%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/86/mri/mwp1m54.nii,84.60%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/860/mri/mwp1bl.nii,77.02%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/860/mri/mwp1m06.nii,78.62%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/860/mri/mwp1m12.nii,78.70%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/861/mri/mwp1bl.nii,80.96%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/861/mri/mwp1m06.nii,81.76%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/861/mri/mwp1m12.nii,80.87%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/861/mri/mwp1m18.nii,80.71%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/861/mri/mwp1m24.nii,81.71%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/861/mri/mwp1m30.nii,82.04%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/861/mri/mwp1m36.nii,82.04%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/862/mri/mwp1bl.nii,82.63%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/862/mri/mwp1m06.nii,83.74%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/862/mri/mwp1m12.nii,85.24%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/862/mri/mwp1m18.nii,84.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/862/mri/mwp1m24.nii,84.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/862/mri/mwp1m30.nii,84.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/863/mri/mwp1bl.nii,81.39%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/863/mri/mwp1m06.nii,81.73%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/863/mri/mwp1m12.nii,81.91%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/863/mri/mwp1m18.nii,81.91%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/863/mri/mwp1m36.nii,80.82%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/863/mri/mwp1m48.nii,80.84%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/863/mri/mwp1m60.nii,80.85%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/865/mri/mwp1bl.nii,82.21%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/865/mri/mwp1m06.nii,84.86%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/865/mri/mwp1m12.nii,84.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/865/mri/mwp1m18.nii,79.17%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/865/mri/mwp1m24.nii,84.36%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/865/mri/mwp1m36.nii,80.78%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/865/mri/mwp1m42.nii,80.78%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/866/mri/mwp1bl.nii,85.43%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/866/mri/mwp1m06.nii,84.76%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/866/mri/mwp1m12.nii,85.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/866/mri/mwp1m18.nii,85.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/866/mri/mwp1m24.nii,84.74%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/866/mri/mwp1m30.nii,84.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/866/mri/mwp1m36.nii,84.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/866/mri/mwp1m42.nii,84.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/867/mri/mwp1bl.nii,84.26%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/867/mri/mwp1m06.nii,84.36%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/867/mri/mwp1m12.nii,82.71%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/867/mri/mwp1m18.nii,83.94%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/867/mri/mwp1m24.nii,83.94%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/867/mri/mwp1m54.nii,85.24%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/867/mri/mwp1m60.nii,85.24%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/867/mri/mwp1m72.nii,83.44%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/869/mri/mwp1bl.nii,81.07%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/869/mri/mwp1m06.nii,81.94%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/869/mri/mwp1m12.nii,81.31%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/869/mri/mwp1m18.nii,81.97%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/869/mri/mwp1m24.nii,82.17%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/869/mri/mwp1m30.nii,82.07%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/869/mri/mwp1m36.nii,82.07%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/869/mri/mwp1m42.nii,82.18%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/869/mri/mwp1m48.nii,82.19%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/871/mri/mwp1bl.nii,85.41%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/872/mri/mwp1m60.nii,83.75%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/873/mri/mwp1bl.nii,85.42%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/873/mri/mwp1m06.nii,85.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/873/mri/mwp1m12.nii,NA,NA
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/873/mri/mwp1m18.nii,85.24%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/873/mri/mwp1m24.nii,84.85%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/873/mri/mwp1m30.nii,84.85%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/873/mri/mwp1m42.nii,79.91%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/873/mri/mwp1m48.nii,79.91%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/874/mri/mwp1bl.nii,84.95%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/874/mri/mwp1m06.nii,84.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/874/mri/mwp1m12.nii,85.05%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/874/mri/mwp1m18.nii,84.81%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/874/mri/mwp1m24.nii,84.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/874/mri/mwp1m30.nii,84.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/874/mri/mwp1m36.nii,84.82%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/876/mri/mwp1bl.nii,82.12%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1bl.nii,82.63%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1m06.nii,82.86%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1m12.nii,81.96%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1m18.nii,80.32%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1m24.nii,81.50%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1m30.nii,81.07%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1m36.nii,81.07%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1m42.nii,81.07%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1m48.nii,76.79%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/878/mri/mwp1m54.nii,76.79%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/880/mri/mwp1bl.nii,80.94%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/880/mri/mwp1m06.nii,81.04%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/880/mri/mwp1m12.nii,79.21%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/883/mri/mwp1bl.nii,82.14%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/883/mri/mwp1m06.nii,81.83%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/883/mri/mwp1m12.nii,81.98%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/883/mri/mwp1m18.nii,81.98%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/883/mri/mwp1m24.nii,81.95%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/883/mri/mwp1m30.nii,81.95%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/883/mri/mwp1m36.nii,80.95%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/884/mri/mwp1bl.nii,82.60%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/886/mri/mwp1bl.nii,85.43%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/886/mri/mwp1m06.nii,83.66%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/886/mri/mwp1m12.nii,85.05%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/886/mri/mwp1m24.nii,84.38%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/886/mri/mwp1m60.nii,84.88%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1bl.nii,80.97%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1m06.nii,80.97%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1m12.nii,82.28%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1m18.nii,82.19%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1m24.nii,82.14%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1m36.nii,81.77%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1m48.nii,82.03%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1m54.nii,81.91%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1m60.nii,81.91%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/887/mri/mwp1m72.nii,81.44%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/889/mri/mwp1bl.nii,84.59%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/889/mri/mwp1m06.nii,83.89%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/889/mri/mwp1m12.nii,85.24%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/889/mri/mwp1m18.nii,78.24%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/889/mri/mwp1m24.nii,78.24%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1bl.nii,82.04%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m06.nii,81.83%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m12.nii,82.05%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m18.nii,82.05%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m24.nii,82.05%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m30.nii,82.05%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m36.nii,81.62%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m42.nii,81.62%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m48.nii,84.50%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m54.nii,84.73%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/89/mri/mwp1m72.nii,84.73%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/890/mri/mwp1bl.nii,85.41%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/890/mri/mwp1m06.nii,82.76%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/891/mri/mwp1bl.nii,84.36%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/891/mri/mwp1m06.nii,83.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/891/mri/mwp1m12.nii,84.85%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/891/mri/mwp1m18.nii,84.85%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/891/mri/mwp1m24.nii,83.69%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1bl.nii,84.53%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1m06.nii,83.86%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1m12.nii,84.66%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1m24.nii,83.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1m30.nii,84.77%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1m36.nii,84.77%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1m42.nii,83.67%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1m48.nii,83.67%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1m54.nii,83.67%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/896/mri/mwp1m60.nii,NA,NA
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/898/mri/mwp1bl.nii,81.36%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/898/mri/mwp1m06.nii,81.40%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/898/mri/mwp1m12.nii,81.38%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/898/mri/mwp1m18.nii,81.38%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/898/mri/mwp1m24.nii,80.14%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/898/mri/mwp1m30.nii,80.14%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/898/mri/mwp1m36.nii,81.54%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/899/mri/mwp1bl.nii,81.58%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/899/mri/mwp1m06.nii,64.69%,D
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/899/mri/mwp1m12.nii,80.13%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/899/mri/mwp1m18.nii,80.13%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/899/mri/mwp1m24.nii,81.27%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/899/mri/mwp1m30.nii,81.27%,B-
