img,IQR,rank
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51132/mri/mwp1T1W.nii,86.44%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51133/mri/mwp1T1W.nii,85.86%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51134/mri/mwp1T1W.nii,86.37%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51135/mri/mwp1T1W.nii,86.40%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51136/mri/mwp1T1W.nii,85.18%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51137/mri/mwp1T1W.nii,84.87%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51138/mri/mwp1T1W.nii,85.87%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51139/mri/mwp1T1W.nii,86.26%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51140/mri/mwp1T1W.nii,85.81%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51141/mri/mwp1T1W.nii,86.38%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51142/mri/mwp1T1W.nii,86.41%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51146/mri/mwp1T1W.nii,80.37%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51147/mri/mwp1T1W.nii,82.45%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51148/mri/mwp1T1W.nii,78.35%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51149/mri/mwp1T1W.nii,77.80%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51150/mri/mwp1T1W.nii,80.34%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51151/mri/mwp1T1W.nii,80.05%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51152/mri/mwp1T1W.nii,80.85%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51153/mri/mwp1T1W.nii,80.20%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51154/mri/mwp1T1W.nii,78.68%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51155/mri/mwp1T1W.nii,79.01%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51156/mri/mwp1T1W.nii,79.78%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51159/mri/mwp1T1W.nii,75.14%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51160/mri/mwp1T1W.nii,79.61%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51161/mri/mwp1T1W.nii,72.25%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51162/mri/mwp1T1W.nii,76.85%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51163/mri/mwp1T1W.nii,76.90%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51164/mri/mwp1T1W.nii,74.79%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51165/mri/mwp1T1W.nii,74.24%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51166/mri/mwp1T1W.nii,66.16%,D
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51167/mri/mwp1T1W.nii,77.51%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51168/mri/mwp1T1W.nii,78.34%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51169/mri/mwp1T1W.nii,74.52%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51170/mri/mwp1T1W.nii,76.59%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51171/mri/mwp1T1W.nii,75.40%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51172/mri/mwp1T1W.nii,79.08%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51173/mri/mwp1T1W.nii,75.97%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51174/mri/mwp1T1W.nii,71.18%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51175/mri/mwp1T1W.nii,72.35%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51176/mri/mwp1T1W.nii,73.65%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51177/mri/mwp1T1W.nii,74.00%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51178/mri/mwp1T1W.nii,81.67%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51179/mri/mwp1T1W.nii,72.72%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51180/mri/mwp1T1W.nii,79.72%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51181/mri/mwp1T1W.nii,75.72%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51182/mri/mwp1T1W.nii,76.17%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51183/mri/mwp1T1W.nii,78.04%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51184/mri/mwp1T1W.nii,81.64%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51185/mri/mwp1T1W.nii,73.81%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51186/mri/mwp1T1W.nii,71.95%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51187/mri/mwp1T1W.nii,72.13%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51188/mri/mwp1T1W.nii,77.50%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51189/mri/mwp1T1W.nii,77.18%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51190/mri/mwp1T1W.nii,74.44%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51191/mri/mwp1T1W.nii,69.59%,D+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51192/mri/mwp1T1W.nii,74.18%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51193/mri/mwp1T1W.nii,74.11%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51194/mri/mwp1T1W.nii,79.84%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51195/mri/mwp1T1W.nii,75.52%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51196/mri/mwp1T1W.nii,71.92%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51197/mri/mwp1T1W.nii,76.55%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51198/mri/mwp1T1W.nii,75.83%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51199/mri/mwp1T1W.nii,70.92%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51201/mri/mwp1T1W.nii,79.28%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51202/mri/mwp1T1W.nii,82.67%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51203/mri/mwp1T1W.nii,81.61%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51204/mri/mwp1T1W.nii,83.27%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51205/mri/mwp1T1W.nii,84.38%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51206/mri/mwp1T1W.nii,83.19%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51207/mri/mwp1T1W.nii,81.17%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51208/mri/mwp1T1W.nii,84.00%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51209/mri/mwp1T1W.nii,73.80%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51210/mri/mwp1T1W.nii,82.88%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51211/mri/mwp1T1W.nii,76.59%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51212/mri/mwp1T1W.nii,77.89%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51213/mri/mwp1T1W.nii,68.97%,D+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51214/mri/mwp1T1W.nii,80.55%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51215/mri/mwp1T1W.nii,80.44%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51216/mri/mwp1T1W.nii,83.84%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51217/mri/mwp1T1W.nii,84.29%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51218/mri/mwp1T1W.nii,84.45%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51219/mri/mwp1T1W.nii,81.93%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51220/mri/mwp1T1W.nii,79.75%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51221/mri/mwp1T1W.nii,78.72%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51222/mri/mwp1T1W.nii,83.27%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51223/mri/mwp1T1W.nii,82.44%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51224/mri/mwp1T1W.nii,82.67%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51225/mri/mwp1T1W.nii,80.27%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51226/mri/mwp1T1W.nii,80.75%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51227/mri/mwp1T1W.nii,81.71%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51228/mri/mwp1T1W.nii,80.38%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51229/mri/mwp1T1W.nii,84.86%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51230/mri/mwp1T1W.nii,83.04%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51231/mri/mwp1T1W.nii,81.60%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51234/mri/mwp1T1W.nii,82.29%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51235/mri/mwp1T1W.nii,83.49%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51236/mri/mwp1T1W.nii,84.06%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51237/mri/mwp1T1W.nii,82.79%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51238/mri/mwp1T1W.nii,78.87%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51239/mri/mwp1T1W.nii,81.75%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51240/mri/mwp1T1W.nii,81.39%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51241/mri/mwp1T1W.nii,83.25%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51248/mri/mwp1T1W.nii,81.96%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51249/mri/mwp1T1W.nii,83.32%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51250/mri/mwp1T1W.nii,77.67%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51251/mri/mwp1T1W.nii,76.17%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51252/mri/mwp1T1W.nii,81.03%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51253/mri/mwp1T1W.nii,83.39%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51254/mri/mwp1T1W.nii,84.15%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51255/mri/mwp1T1W.nii,82.97%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51256/mri/mwp1T1W.nii,83.76%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51257/mri/mwp1T1W.nii,81.34%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51258/mri/mwp1T1W.nii,72.25%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51259/mri/mwp1T1W.nii,80.14%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51260/mri/mwp1T1W.nii,84.22%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51261/mri/mwp1T1W.nii,83.72%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51262/mri/mwp1T1W.nii,84.43%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51263/mri/mwp1T1W.nii,85.23%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51264/mri/mwp1T1W.nii,83.03%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51265/mri/mwp1T1W.nii,84.71%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51266/mri/mwp1T1W.nii,82.35%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51267/mri/mwp1T1W.nii,84.38%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51268/mri/mwp1T1W.nii,82.81%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51269/mri/mwp1T1W.nii,84.73%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51271/mri/mwp1T1W.nii,82.24%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51272/mri/mwp1T1W.nii,83.30%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51273/mri/mwp1T1W.nii,84.11%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51274/mri/mwp1T1W.nii,74.63%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51275/mri/mwp1T1W.nii,83.16%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51276/mri/mwp1T1W.nii,82.26%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51277/mri/mwp1T1W.nii,84.62%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51278/mri/mwp1T1W.nii,80.89%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51279/mri/mwp1T1W.nii,82.02%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51280/mri/mwp1T1W.nii,83.15%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51281/mri/mwp1T1W.nii,77.57%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51282/mri/mwp1T1W.nii,80.78%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51291/mri/mwp1T1W.nii,84.55%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51292/mri/mwp1T1W.nii,80.47%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51293/mri/mwp1T1W.nii,83.46%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51294/mri/mwp1T1W.nii,83.37%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51295/mri/mwp1T1W.nii,82.00%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51296/mri/mwp1T1W.nii,61.97%,D-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51298/mri/mwp1T1W.nii,83.11%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51299/mri/mwp1T1W.nii,76.30%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51300/mri/mwp1T1W.nii,84.53%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51301/mri/mwp1T1W.nii,82.90%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51302/mri/mwp1T1W.nii,81.12%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51303/mri/mwp1T1W.nii,83.10%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51304/mri/mwp1T1W.nii,80.01%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51305/mri/mwp1T1W.nii,85.01%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51306/mri/mwp1T1W.nii,82.06%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51307/mri/mwp1T1W.nii,83.02%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51308/mri/mwp1T1W.nii,80.63%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51309/mri/mwp1T1W.nii,79.53%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51311/mri/mwp1T1W.nii,83.56%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51312/mri/mwp1T1W.nii,73.04%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51313/mri/mwp1T1W.nii,84.24%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51314/mri/mwp1T1W.nii,74.12%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51315/mri/mwp1T1W.nii,83.04%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51316/mri/mwp1T1W.nii,70.18%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51317/mri/mwp1T1W.nii,78.24%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51318/mri/mwp1T1W.nii,80.89%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51319/mri/mwp1T1W.nii,83.32%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51320/mri/mwp1T1W.nii,79.92%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51321/mri/mwp1T1W.nii,81.75%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51322/mri/mwp1T1W.nii,82.51%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51323/mri/mwp1T1W.nii,80.00%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51324/mri/mwp1T1W.nii,59.34%,E+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51325/mri/mwp1T1W.nii,81.71%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51326/mri/mwp1T1W.nii,78.91%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51327/mri/mwp1T1W.nii,81.25%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51328/mri/mwp1T1W.nii,83.37%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51329/mri/mwp1T1W.nii,82.97%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51330/mri/mwp1T1W.nii,78.83%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51331/mri/mwp1T1W.nii,81.52%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51332/mri/mwp1T1W.nii,78.59%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51333/mri/mwp1T1W.nii,78.18%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51334/mri/mwp1T1W.nii,80.50%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51335/mri/mwp1T1W.nii,77.82%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51336/mri/mwp1T1W.nii,76.67%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51338/mri/mwp1T1W.nii,82.50%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51339/mri/mwp1T1W.nii,83.10%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51340/mri/mwp1T1W.nii,84.36%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51341/mri/mwp1T1W.nii,81.57%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51342/mri/mwp1T1W.nii,84.11%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51343/mri/mwp1T1W.nii,83.20%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51344/mri/mwp1T1W.nii,82.26%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51345/mri/mwp1T1W.nii,84.60%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51346/mri/mwp1T1W.nii,82.40%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51347/mri/mwp1T1W.nii,82.92%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51348/mri/mwp1T1W.nii,81.34%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51349/mri/mwp1T1W.nii,80.33%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51350/mri/mwp1T1W.nii,81.92%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51351/mri/mwp1T1W.nii,81.72%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51352/mri/mwp1T1W.nii,71.04%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51353/mri/mwp1T1W.nii,67.33%,D+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51354/mri/mwp1T1W.nii,83.68%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51355/mri/mwp1T1W.nii,81.28%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51356/mri/mwp1T1W.nii,83.97%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51357/mri/mwp1T1W.nii,85.16%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51358/mri/mwp1T1W.nii,80.03%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51359/mri/mwp1T1W.nii,83.25%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51360/mri/mwp1T1W.nii,83.20%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51361/mri/mwp1T1W.nii,79.15%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51362/mri/mwp1T1W.nii,82.52%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51363/mri/mwp1T1W.nii,83.17%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51364/mri/mwp1T1W.nii,81.83%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51365/mri/mwp1T1W.nii,82.78%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51366/mri/mwp1T1W.nii,84.13%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51367/mri/mwp1T1W.nii,83.78%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51368/mri/mwp1T1W.nii,83.02%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51369/mri/mwp1T1W.nii,76.79%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51370/mri/mwp1T1W.nii,83.37%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51371/mri/mwp1T1W.nii,78.42%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51372/mri/mwp1T1W.nii,83.53%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51373/mri/mwp1T1W.nii,77.56%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51456/mri/mwp1T1W.nii,84.35%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51457/mri/mwp1T1W.nii,84.58%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51458/mri/mwp1T1W.nii,80.59%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51459/mri/mwp1T1W.nii,82.22%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51460/mri/mwp1T1W.nii,82.93%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51461/mri/mwp1T1W.nii,84.02%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51462/mri/mwp1T1W.nii,82.11%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51463/mri/mwp1T1W.nii,81.83%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51464/mri/mwp1T1W.nii,73.43%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51465/mri/mwp1T1W.nii,82.82%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51466/mri/mwp1T1W.nii,82.14%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51467/mri/mwp1T1W.nii,79.37%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51468/mri/mwp1T1W.nii,78.99%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51469/mri/mwp1T1W.nii,80.05%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51470/mri/mwp1T1W.nii,82.74%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51471/mri/mwp1T1W.nii,83.86%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51472/mri/mwp1T1W.nii,81.17%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51473/mri/mwp1T1W.nii,82.48%,B-
